package,app_name,apk,target_sdk,min_sdk,debuggable,backup,system,cleartext,installer,perm_count,danger_perm_count,exp_act_count,exp_serv_count,exp_recv_count,exp_prov_count,permissions,dangerous_permissions,activities,services,receivers,providers
"com.sec.location.nsflp2","Samsung Location SDK","/system/priv-app/NSFusedLocation_v6.0/NSFusedLocation_v6.0.apk",35,35,0,0,1,0,"",20,1,0,0,0,0,"android.permission.REAL_GET_TASKS;com.samsung.android.permission.LID_STATE;android.permission.ACCESS_FINE_LOCATION;com.samsung.android.permission.READ_SCPM;com.samsung.permission.WRITE_SEC_COMMON_POLICY;android.permission.RECEIVE_BOOT_COMPLETED;com.samsung.permission.READ_SEC_COMMON_POLICY;android.permission.UPDATE_DEVICE_STATS;android.permission.INTERACT_ACROSS_USERS_FULL;android.permission.ACCESS_COARSE_LOCATION;android.permission.SET_ACTIVITY_WATCHER;android.permission.ACCESS_LOCATION_EXTRA_COMMANDS;com.samsung.permission.SEM_ACCESS_WIFI_SECURED_INFO;android.permission.ACCESS_NETWORK_STATE;android.permission.INTERACT_ACROSS_USERS;com.samsung.android.permission.WRITE_SCPM;com.samsung.android.permission.SSRM_NOTIFICATION_PERMISSION;android.permission.ACCESS_WIFI_STATE;com.samsung.permission.HQM_NOTIFICATION_PERMISSION;android.permission.ACCESS_BACKGROUND_LOCATION","android.permission.ACCESS_FINE_LOCATION","","","",""
"com.android.uwb.resources","System UWB Resources","/apex/com.android.uwb/priv-app/ServiceUwbResources@BP4A.251205.006/ServiceUwbResources.apk",36,33,0,1,1,1,"",0,0,1,0,0,0,"","","android.app.Activity","","",""
"com.samsung.android.themestore","Galaxy Themes","/data/app/~~JWPDPk80O9XwgBcETTXw2g==/com.samsung.android.themestore-T-s7s6i7owfJ7kGdNb32GA==/base.apk",37,24,0,0,1,0,"com.samsung.android.themestore",64,0,0,0,0,0,"com.samsung.android.samsungaccount.permission.MINOR_INFO_PROVIDER.READ;android.permission.WRITE_SETTINGS;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;android.permission.SET_PROCESS_LIMIT;com.samsung.android.launcher.permission.WRITE_SETTINGS;android.permission.POST_NOTIFICATIONS;com.google.android.c2dm.permission.RECEIVE;com.samsung.android.permission.MODIFY_THEME;com.samsung.android.app.parentalcare.permission.READ_CARE;com.samsung.android.rubin.context.permission.READ_CONTEXT_MANAGER;android.permission.SYSTEM_ALERT_WINDOW;android.permission.INSTALL_PACKAGES;com.sec.android.EXCEPTION_AUTORUN_DEFAULT_OFF;com.samsung.android.thememanager.wallpaper.permission.WRITE;android.permission.CHANGE_COMPONENT_ENABLED_STATE;android.permission.NFC;android.permission.WIFI_LOCK;com.sec.android.app.billing.permission.BILLING;com.samsung.android.rubin.app.ui.permission.LAUNCH_RUBIN_SETTING;android.permission.CHANGE_NETWORK_STATE;android.permission.FOREGROUND_SERVICE;com.sec.spp.permission.TOKEN_415d066d7b6f1670671d07cf5fba5d3d6072ba28abf158d60bd79a1b25d1660f73f31c8c4878963424976021793d1695a44d8873cb9d50e42e56ea4de5963beceac697d74366b7c0754f8080cfb812e791cf840e041c20328b89425c6b833a6663e156aafdc48b218d97400c04baccd23add90ac90b72b9c9a2c7b37ab60a7b7;android.permission.RECEIVE_BOOT_COMPLETED;com.wssnps.permission.COM_WSSNPS;com.sec.android.settings.permission.SOFT_RESET;android.permission.FOREGROUND_SERVICE_SPECIAL_USE;com.android.launcher.permission.UNINSTALL_SHORTCUT;com.samsung.android.app.aodservice.permission.AOD_SETTING;android.permission.GET_TASKS;com.samsung.android.app.spage.permission.WRITE_CARD_DATA;android.permission.INTERNET;com.samsung.android.app.dressroom.permission.SET_AS_WALLPAPER;com.samsung.android.rubin.persona.permission.READ_PERSONA_MANAGER;com.samsung.android.samsungaccount.permission.PROFILE_PROVIDER;android.permission.READ_EXTERNAL_STORAGE;com.samsung.android.dbsc.permission.LAUNCH;android.permission.GET_ACCOUNTS_PRIVILEGED;android.permission.READ_SEARCH_INDEXABLES;android.permission.READ_PRIVILEGED_PHONE_STATE;android.permission.WRITE_APN_SETTINGS;android.permission.CHANGE_WIFI_STATE;android.permission.MANAGE_USERS;android.permission.ACCESS_NETWORK_STATE;com.sec.android.app.samsungapps.accesspermission.UPDATE_EXISTS;com.samsung.android.samsungaccount.permission.ACCOUNT_MANAGER;android.permission.INTERACT_ACROSS_USERS;android.permission.SET_WALLPAPER;com.samsung.android.themestore.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;com.samsung.sea.retailagent.permission.RETAILMODE;android.permission.SET_WALLPAPER_HINTS;android.permission.WRITE_EXTERNAL_STORAGE;android.permission.VIBRATE;android.permission.START_FOREGROUND_SERVICES_FROM_BACKGROUND;com.samsung.android.app.parentalcare.permission.CONTROL_CARE;android.permission.ACCESS_WIFI_STATE;com.android.launcher.permission.INSTALL_SHORTCUT;com.samsung.android.app.dressroom.permission.SHOW_MY_WALLPAPERS_PREVIEW;android.permission.QUERY_ALL_PACKAGES;com.sec.android.app.samsungapps.accesspermission.ASAA_PROVIDER.READ;com.samsung.android.launcher.permission.READ_SETTINGS;com.samsung.android.permission.READ_SSDID;android.permission.WAKE_LOCK;com.samsung.android.settings.intelligence.READ_SETTINGS_SEARCH_DATA_PROVIDER;android.permission.DELETE_PACKAGES","","","","",""
"com.sec.android.app.chromecustomizations","ChromeCustomizations","/system/app/ChromeCustomizations/ChromeCustomizations.apk",35,23,0,1,1,0,"",0,0,0,0,1,1,"","","","","com.sec.samsung.android.chromecustomizations.ChromeHomepageReceiver","com.sec.samsung.android.chromecustomizations.chromecustomizationprovider"
"com.android.internal.display.cutout.emulation.corner","Corner cutout","/product/overlay/DisplayCutoutEmulationCorner/DisplayCutoutEmulationCornerOverlay.apk",36,36,0,1,1,0,"",0,0,0,0,0,0,"","","","","",""
"com.google.android.ext.services","Android Services Library","/apex/com.android.extservices/priv-app/GoogleExtServices@370549340/GoogleExtServices.apk",37,31,0,1,1,0,"",14,0,0,9,3,0,"android.permission.PROVIDE_RESOLVER_RANKER_SERVICE;android.ext.services.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;android.permission.MONITOR_DEFAULT_SMS_PACKAGE;android.permission.QUERY_DOMAIN_VERIFICATION;android.permission.ACCESS_TEXT_CLASSIFIER_BY_TYPE;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.INTERNET;android.permission.INTERACT_ACROSS_USERS_FULL;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.REQUEST_NOTIFICATION_ASSISTANT_SERVICE;android.permission.INTERACT_ACROSS_USERS;android.permission.QUERY_ALL_PACKAGES;android.permission.READ_DEVICE_CONFIG","","","android.ext.services.storage.CacheQuotaServiceImpl;android.ext.services.resolver.LRResolverRankerService;android.ext.services.notification.Assistant;android.ext.services.autofill.AutofillFieldClassificationServiceImpl;android.ext.services.watchdog.ExplicitHealthCheckServiceImpl;com.android.textclassifier.DefaultTextClassifierService;android.ext.services.autofill.InlineSuggestionRenderServiceImpl;android.ext.services.displayhash.DisplayHashingServiceImpl;androidx.work.impl.background.systemjob.SystemJobService","android.ext.services.smsretriever.BootReceiver;androidx.work.impl.diagnostics.DiagnosticsReceiver;androidx.profileinstaller.ProfileInstallReceiver",""
"com.samsung.android.knox.kfbp","KnoxFrameBufferProvider","/system/priv-app/KnoxFrameBufferProvider/KnoxFrameBufferProvider.apk",35,33,0,1,1,0,"",6,0,0,1,0,0,"android.permission.INTERNET;com.samsung.android.knox.kfbp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;android.permission.ACCESS_NETWORK_STATE;android.permission.INTERACT_ACROSS_USERS;com.samsung.android.knox.knnr.KnoxMlService.permission.BIND_SERVICE;com.samsung.android.knox.permission.KNOX_ANALYTICS_INTERNAL","","","com.samsung.android.knox.kfbp.FrameBufferProviderService","",""
"com.samsung.android.knox.knnr","KnoxNeuralNetworkRuntime","/system/priv-app/KnoxNeuralNetworkRuntime/KnoxNeuralNetworkRuntime.apk",35,33,0,1,1,0,"",8,0,0,2,1,0,"com.samsung.android.security.permission.SAMSUNG_KEYSTORE_PERMISSION;android.permission.FOREGROUND_SERVICE;android.permission.RECEIVE_BOOT_COMPLETED;com.samsung.android.knox.knnr.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;android.permission.INTERNET;android.permission.ACCESS_NETWORK_STATE;android.permission.SCHEDULE_EXACT_ALARM;android.permission.WAKE_LOCK","","","com.samsung.android.knox.knnr.KnoxMlService;androidx.work.impl.background.systemjob.SystemJobService","androidx.work.impl.diagnostics.DiagnosticsReceiver",""
"com.android.internal.display.cutout.emulation.double","Double cutout","/product/overlay/DisplayCutoutEmulationDouble/DisplayCutoutEmulationDoubleOverlay.apk",36,36,0,1,1,0,"",0,0,0,0,0,0,"","","","","",""
"com.sec.location.nfwlocationprivacy","Service provider location","/system/app/NfwLocationPrivacy/NfwLocationPrivacy.apk",35,35,0,0,1,0,"",5,1,4,0,1,0,"android.permission.ACCESS_FINE_LOCATION;android.permission.REORDER_TASKS;android.permission.ACCESS_COARSE_LOCATION;com.sec.location.nfwlocationprivacy.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;android.permission.ACCESS_BACKGROUND_LOCATION","android.permission.ACCESS_FINE_LOCATION","com.sec.location.nfwlocationprivacy.MainActivity;androidx.test.core.app.InstrumentationActivityInvoker$BootstrapActivity;androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity;androidx.test.core.app.InstrumentationActivityInvoker$EmptyFloatingActivity","","androidx.profileinstaller.ProfileInstallReceiver",""
"com.microsoft.appmanager","Link to Windows","/data/app/~~_ZUsRNh_DbneC_44CdcrPw==/com.microsoft.appmanager-KfPlakwCaqN7Qf038LqOiA==/base.apk",36,29,0,0,0,0,"com.android.vending",78,7,23,10,12,11,"android.permission.DOWNLOAD_WITHOUT_NOTIFICATION;android.permission.FOREGROUND_SERVICE_CAMERA;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;android.permission.READ_SMS;android.permission.READ_WALLPAPER_INTERNAL;android.permission.POST_NOTIFICATIONS;android.permission.READ_CALL_LOG;com.google.android.c2dm.permission.RECEIVE;android.permission.ACCESS_FINE_LOCATION;android.permission.USE_CREDENTIALS;android.permission.sec.ENTERPRISE_DEVICE_ADMIN;android.permission.MODIFY_AUDIO_SETTINGS;android.permission.MANAGE_EXTERNAL_STORAGE;android.permission.MODIFY_AUDIO_ROUTING;android.permission.MANAGE_ACCOUNTS;android.permission.SYSTEM_ALERT_WINDOW;com.microsoft.appmanager.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;android.permission.NFC;android.permission.MANAGE_WIFI_NETWORK_SELECTION;deviceintegration.permission.ACCESS_DEVICE_INTEGRATION;android.permission.FOREGROUND_SERVICE;android.permission.READ_MEDIA_VISUAL_USER_SELECTED;android.permission.RECEIVE_BOOT_COMPLETED;deviceintegration.permission.BLUETOOTH_TRANSPORT_EVENT;android.permission.NEARBY_WIFI_DEVICES;android.permission.FOREGROUND_SERVICE_LOCATION;android.permission.BLUETOOTH_CONNECT;android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS;com.android.alarm.permission.SET_ALARM;android.permission.AUTHENTICATE_ACCOUNTS;android.permission.INTERNET;com.xiaomi.aicr.AIExtensibility.provider.MANAGE_RESOURCES;android.permission.READ_EXTERNAL_STORAGE;android.permission.REQUEST_COMPANION_SELF_MANAGED;android.permission.CAPTURE_AUDIO_OUTPUT;android.permission.ACCESS_COARSE_LOCATION;android.permission.READ_PHONE_STATE;android.permission.READ_PRIVILEGED_PHONE_STATE;android.permission.SEND_SMS;android.permission.READ_MEDIA_IMAGES;android.permission.CHANGE_WIFI_STATE;android.permission.FOREGROUND_SERVICE_DATA_SYNC;android.permission.ACCESS_NETWORK_STATE;com.samsung.android.mdx.permission.GET_INSTANT_HOTSPOT_EVENT;android.permission.CAMERA;android.permission.LOCAL_MAC_ADDRESS;com.samsung.android.knox.permission.KNOX_ENTERPRISE_DEVICE_ADMIN;android.permission.READ_MEDIA_VIDEO;android.permission.sec.MDM_SECURITY;android.permission.KILL_BACKGROUND_PROCESSES;android.permission.USE_FINGERPRINT;android.permission.REQUEST_COMPANION_PROFILE_COMPUTER;android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION;android.permission.sec.MDM_CERTIFICATE;com.samsung.android.knox.permission.KNOX_CERTIFICATE;com.microsoft.appmanager.permission.QS_TILE_PROVIDER;android.permission.BLUETOOTH_ADVERTISE;android.permission.GET_ACCOUNTS;android.permission.DETECT_SCREEN_RECORDING;android.permission.WRITE_EXTERNAL_STORAGE;android.permission.VIBRATE;com.microsoft.AIExtensibility.provider.MANAGE_RESOURCES;sec.android.permission.READ_MSG_PREF;com.samsung.android.knox.permission.KNOX_CERT_PROVISIONING;android.permission.CAPTURE_MEDIA_OUTPUT;android.permission.FOREGROUND_SERVICE_CONNECTED_DEVICE;android.permission.ACCESS_WIFI_STATE;android.permission.USE_BIOMETRIC;com.samsung.android.knox.permission.KNOX_SECURITY;android.permission.QUERY_ALL_PACKAGES;android.permission.RECORD_AUDIO;android.permission.GET_INSTALLED_APPS;com.sony.mobile.permission.SYSTEM_UI_VISIBILITY_EXTENSION;com.microsoft.appmanager.knox.SUPPORT_PERMISSION;android.permission.WAKE_LOCK;android.permission.READ_CONTACTS;android.permission.BLUETOOTH_SCAN;deviceExperiences.permission.BLUETOOTH_TRANSPORT_EVENT","android.permission.READ_SMS;android.permission.READ_CALL_LOG;android.permission.ACCESS_FINE_LOCATION;android.permission.READ_PHONE_STATE;android.permission.CAMERA;android.permission.RECORD_AUDIO;android.permission.READ_CONTACTS","com.microsoft.appmanager.StartUpActivity;com.microsoft.appmanager.StartUpCoreActivity;com.microsoft.appmanager.filetransfer.ui.FileTransferActivity;com.microsoft.appmanager.fre.ui.AlternatePermissionActivity;com.microsoft.appmanager.migration.MigrationActivity;com.microsoft.appmanager.oem.setting.MoveToMainDisplayAlertDialogActivity;com.microsoft.appmanager.mirroring.ScreenMirroringQrCodeResultActivity;com.microsoft.appmanager.deviceproxyclient.ux.DeviceProxyClientStartupActivity;com.microsoft.mmx.screenmirroringsrc.accessibility.ScreenMirroringAccessibilityAlertDialog;com.microsoft.mmx.screenmirroringsrc.appremote.wake.KeyguardDismissActivity;com.microsoft.identity.client.BrokerBrowserRedirectActivity;com.microsoft.mmx.agents.LaunchNotificationActivity;com.microsoft.mmx.agents.permissions.EnsurePermissionRequestActivity;com.microsoft.appmanager.deeplink.ExternalRedirectActivity;com.microsoft.mmx.agents.permissions.roles.computer.RoleRequirementRedirectActivity;com.microsoft.mmx.agents.camera.ui.views.CameraStreamActivity;com.microsoft.appmanager.permission.ShouldShowPermissionRationaleActivity;com.microsoft.appmanager.permission.LaunchAppSettingsActivity;com.microsoft.identity.client.AccountChooserActivity;com.microsoft.workaccount.authenticatorservice.PassthroughIntentWrapperActivity;com.microsoft.workaccount.workplacejoin.core.JoinActivity;com.microsoft.workaccount.workplacejoin.core.InstallCertActivity;com.microsoft.workaccount.workplacejoin.core.InstallCertDeepLinkActivity","com.microsoft.appmanager.quicksettings.WindowsLinkTileService;com.microsoft.mmx.agents.PhoneNotificationsListenerService;com.microsoft.workaccount.authenticatorservice.EntraAuthenticatorService;com.microsoft.identity.client.MicrosoftAuthService;com.microsoft.identity.client.DeviceRegistrationService;com.google.android.gms.auth.api.signin.RevocationBoundService;androidx.work.impl.background.systemjob.SystemJobService;com.microsoft.tokenshare.TokenSharingService;com.microsoft.appmanager.extop.AppPushMessageService;com.microsoft.appmanager.extop.PushMessageService","com.microsoft.appmanager.receiver.LocaleChangeReceiver;com.microsoft.mmx.agents.ypp.sidechannel.OemRfcommSideChannelBroadcastReceiver;com.microsoft.workaccount.workplacejoin.core.WPJAdminReceiver;com.microsoft.workaccount.workplacejoin.core.OnUpgradeReceiver;com.samsung.android.knox.IntentConverterReceiver;com.google.firebase.iid.FirebaseInstanceIdReceiver;androidx.work.impl.diagnostics.DiagnosticsReceiver;androidx.profileinstaller.ProfileInstallReceiver;com.samsung.android.sdk.mdx.windowslink.tileservice.WindowsLinkTileBroadcastReceiver;com.samsung.android.sdk.mdx.windowslink.PackageBroadcastReceiver;com.microsoft.appmanager.extcn.SmpSppReceiver;com.hihonor.push.sdk.PushReceiver","com.microsoft.appmanager.partnerappcards.contentprovider.PartnerAppContentProvider;com.microsoft.appmanager.utils.ExportDataProvider;com.microsoft.appmanager.utils.ResetStateProvider;com.microsoft.appmanager.quicksettings.QuickSettingsProvider;com.microsoft.appmanager.authbroker.launcher.AccountStateProvider;com.microsoft.mmx.agents.contenttransfer.ContentTransferContentProviderExternal;com.microsoft.mmx.agents.camera.contentprovider.CameraExtensionsContentProvider;com.microsoft.mmx.agents.apphandoff.AppHandoffResponseProvider;com.microsoft.mmx.agents.taskcontinuity.AppContextResponseProvider;com.microsoft.identity.client.BrokerContentProvider;com.samsung.android.sdk.mdx.windowslink.bluetoothtransport.InstantHotspotSettingsProvider"
"com.keellsnexus.lk","Keells Nexus","/data/app/~~ocq2z7rEbieG7CiGZCF9Dw==/com.keellsnexus.lk-J2Fe0TzRHkDUTC0FSbYfAQ==/base.apk",35,29,0,0,0,0,"com.android.vending",22,1,3,1,2,0,"android.permission.DOWNLOAD_WITHOUT_NOTIFICATION;android.permission.WRITE_SETTINGS;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;android.permission.ACCESS_ADSERVICES_TOPICS;android.permission.POST_NOTIFICATIONS;com.google.android.c2dm.permission.RECEIVE;android.permission.ACCESS_ADSERVICES_AD_ID;android.permission.EXPAND_STATUS_BAR;android.permission.INTERNET;com.android.vending.CHECK_LICENSE;android.permission.ACCESS_ADSERVICES_CUSTOM_AUDIENCE;android.permission.ACCESS_DOWNLOAD_MANAGER;android.permission.ACCESS_NETWORK_STATE;android.permission.CAMERA;android.permission.ACCESS_ADSERVICES_ATTRIBUTION;android.permission.USE_FINGERPRINT;android.permission.POST_NOTIFICATION;android.permission.VIBRATE;android.permission.USE_BIOMETRIC;com.google.android.gms.permission.AD_ID;android.permission.WAKE_LOCK;com.keellsnexus.lk.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION","android.permission.CAMERA","com.keellsnexus.lk.MainActivity;com.facebook.CustomTabActivity;androidx.compose.ui.tooling.PreviewActivity","com.google.android.gms.auth.api.signin.RevocationBoundService","com.google.firebase.iid.FirebaseInstanceIdReceiver;androidx.profileinstaller.ProfileInstallReceiver",""
"com.android.providers.telephony","Phone and Messaging Storage","/system/priv-app/SecTelephonyProvider/SecTelephonyProvider.apk",36,36,0,1,1,1,"",28,2,0,0,6,14,"android.permission.READ_SMS;com.samsung.android.permission.READ_SCPM;android.permission.USE_RESERVED_DISK;com.samsung.android.knox.permission.KNOX_AUDIT_LOG;com.samsung.android.telephony.provider.permission.ACCESS_RESTORE_STATE;com.sec.imsservice.READ_IMS_PERMISSION;com.wssnps.permission.COM_WSSNPS;android.permission.MANAGE_ROLE_HOLDERS;com.samsung.android.messaging.permission.FINISH_RESTORE_MESSAGE;android.permission.RECEIVE_SMS;com.samsung.android.scloud.sync.permission.WRITE;android.permission.READ_EXTERNAL_STORAGE;android.permission.MANAGE_SUBSCRIPTION_USER_ASSOCIATION;android.permission.MANAGE_COMPANION_DEVICES;android.permission.INTERACT_ACROSS_USERS_FULL;android.permission.LOG_COMPAT_CHANGE;android.permission.READ_PRIVILEGED_PHONE_STATE;com.samsung.android.scloud.sync.permission.READ;android.permission.ACCESS_MESSAGES_ON_ICC;android.permission.INTERACT_ACROSS_USERS;com.samsung.android.permission.WRITE_SCPM;android.permission.READ_COMPAT_CHANGE_CONFIG;android.permission.WRITE_EXTERNAL_STORAGE;com.samsung.android.permission.ACCESS_MAINTENANCE_MODE;android.permission.MODIFY_PHONE_STATE;android.permission.READ_DEVICE_CONFIG;android.permission.READ_CONTACTS;android.permission.UPDATE_APP_OPS_STATS","android.permission.READ_SMS;android.permission.READ_CONTACTS","","","com.android.providers.telephony.backup.smartswitch.BnrReceiver;com.android.providers.telephony.backup.common.SyncRestoreReceiver;com.android.providers.telephony.apn.ApnBroadcastReceiver;com.android.providers.telephony.backup.scloud.SCloudBnRReceiver;com.android.providers.telephony.secutil.OmcChangeEventReceiver;com.android.providers.telephony.maintenancemode.MaintenanceModeReceiver","com.android.providers.telephony.TelephonyProvider;com.android.providers.telephony.SmsProvider;com.android.providers.telephony.SmsChangesProvider;com.android.providers.telephony.MmsProvider;com.android.providers.telephony.MmsSmsProvider;com.android.providers.telephony.CarrierProvider;com.android.providers.telephony.HbpcdLookupProvider;com.android.providers.telephony.CarrierIdProvider;com.android.providers.telephony.ImProvider;com.android.providers.telephony.ChannelsProvider;com.android.providers.telephony.BinProvider;com.android.providers.telephony.SmLoggerProvider;com.android.providers.telephony.apn.NwkInfoProvider;com.samsung.android.scloud.oem.lib.ClientProvider"
"com.sec.android.app.ve.vebgm","Samsung Editing Assets","/system/app/BGMProvider/BGMProvider.apk",36,30,0,0,1,1,"",11,0,1,2,2,1,"com.google.android.c2dm.permission.RECEIVE;com.sec.android.app.ve.vebgm.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;android.permission.MANAGE_EXTERNAL_STORAGE;com.sec.spp.permission.TOKEN_02643928ef21620a03ae8558fae099031ab065429eba99e207084013b07eed19dca6cb5d610394a2b2f417f52dbb101d22151ff95fbc71d3bc613bea8d96f938961ea17b5e1f86f6ac2c1074ccbe3cb09042711f08d00c98b13696d4305a5014c54a554226d01cfc3f61337de8c763a90d167c690531ca8e4b28d47c1ce7eac8;com.wssnps.permission.COM_WSSNPS;android.permission.INTERNET;com.sec.android.app.ve.vebgm.permission.BGM.READ;android.permission.READ_PRIVILEGED_PHONE_STATE;android.permission.ACCESS_NETWORK_STATE;android.permission.INTERACT_ACROSS_USERS;android.permission.ACCESS_WIFI_STATE","","com.sec.android.app.ve.vebgm.activity.VEBGMPickerActivity","com.sec.android.app.ve.vebgm.service.BgmUriProviderService;com.sec.android.app.ve.vebgm.service.FontUriProviderService","com.sec.android.app.ve.vebgm.receiver.BackupRestoreReceiver;androidx.profileinstaller.ProfileInstallReceiver","com.sec.android.app.ve.vebgm.provider.BGMContentProvider"
"com.sec.android.app.parser","DRParser Mode","/system/app/DRParser/DRParser.apk",36,29,0,1,1,0,"",27,0,1,1,0,0,"android.permission.MODIFY_AUDIO_SETTINGS;com.sec.android.personalization.permission.KEYSTRING;com.sec.android.app.factorymode.permission.KEYSTRING;com.samsung.rmt_exercise.permission.KEYSTRING;com.sec.permission.preconfig;com.samsung.dizoom.permission.ACCESS;com.android.launcher.permission.UNINSTALL_SHORTCUT;com.samsung.difactorycamera.permission.ACCESS;com.sec.android.app.DataCreate.permission.KEYSTRING;com.sec.factory.permission.KEYSTRING;com.sec.android.app.selftestmode.permission.KEYSTRING;com.sec.android.app.servicemodeapp.permission.KEYSTRING;com.sec.android.app.bluetoothtest.permission.KEYSTRING;android.permission.READ_PRIVILEGED_PHONE_STATE;android.permission.ACCESS_NETWORK_STATE;com.sec.testingsettings.permission.KEYSTRING;com.sec.android.phone.permission.WRITE_OTA_KEYSTRING;com.sec.android.voltesettings.permission.KEYSTRING;com.samsung.syncservice.permission.OMADM.KEYSTRING;com.sec.modem.settings.permission.KEYSTRING;com.sec.android.app.hiddenmenu.permission.KEYSTRING;com.sec.android.app.lcdtest.permission.KEYSTRING;com.sec.android.app.phoneutil.permission.KEYSTRING;android.permission.MODIFY_PHONE_STATE;com.android.launcher.permission.INSTALL_SHORTCUT;com.customermobile.demo.intent.action.DEMO_CONTROL;com.marvell.diagsetting.permission.KEYSTRING","","com.sec.android.app.parser.SecretCodeIME","com.sec.android.app.parser.ParseService","",""
"com.android.dynsystem","Dynamic System Updates","/system/priv-app/DynamicSystemInstallationService/DynamicSystemInstallationService.apk",36,36,0,0,1,0,"",8,0,1,1,0,0,"android.permission.POST_NOTIFICATIONS;android.permission.FOREGROUND_SERVICE;android.permission.MANAGE_DYNAMIC_SYSTEM;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.INTERNET;android.permission.FOREGROUND_SERVICE_SYSTEM_EXEMPTED;android.permission.REBOOT;android.permission.READ_OEM_UNLOCK_STATE","","com.android.dynsystem.VerificationActivity","com.android.dynsystem.DynamicSystemInstallationService","",""
